weather_id,timestamp,latitude,longitude,port_id,wind_speed,wave_height,visibility,precipitation,storm_probability,cyclone_probability,weather_severity
19952,2022-04-01T18:00:00Z,19.183,85.011,5,11.3,1.7,9.7,0.5,0.333,0.02,0.289
19953,2024-11-06T18:00:00Z,6.9761,79.9536,30,11.4,0.4,9.9,0.4,0.335,0.02,0.203
19954,2021-03-13T12:00:00Z,22.0414,87.9182,6,14.7,1.44,9.7,0.5,0.417,0.02,0.319
19955,2021-12-09T18:00:00Z,9.8875,76.1519,14,9.1,0.61,9.9,0.6,0.278,0.02,0.185
19956,2023-12-17T00:00:00Z,-1.3065,116.8701,19,2.0,0.4,9.9,1.2,0.1,0.02,0.07
19957,2025-11-14T12:00:00Z,7.0488,79.9798,30,16.1,1.46,9.7,0.7,0.453,0.02,0.341
19958,2023-05-02T12:00:00Z,1.3798,103.8943,28,13.9,1.31,9.8,0.2,0.398,0.02,0.299
19959,2024-01-03T18:00:00Z,6.9849,79.6218,30,2.0,0.4,9.9,1.0,0.1,0.02,0.07
19960,2022-11-29T18:00:00Z,22.8403,70.2427,12,3.8,0.56,9.9,0.3,0.145,0.02,0.106
19961,2021-10-31T06:00:00Z,42.7342,132.9011,26,12.5,1.47,9.7,0.4,0.362,0.02,0.29
19962,2021-03-08T18:00:00Z,42.6917,133.0207,26,11.8,1.2,9.8,1.8,0.345,0.02,0.262
19963,2021-03-17T12:00:00Z,23.0388,70.1521,12,2.7,0.4,9.9,0.9,0.118,0.02,0.08
19964,2026-01-23T18:00:00Z,23.0371,70.2496,12,12.2,1.37,9.8,2.0,0.355,0.02,0.279
19965,2025-03-13T18:00:00Z,17.7075,83.2894,2,4.5,0.72,9.9,0.2,0.163,0.02,0.127
19966,2024-04-19T06:00:00Z,22.7715,69.6398,11,11.3,1.62,9.7,3.0,0.333,0.02,0.283
19967,2023-04-02T00:00:00Z,51.9392,4.3653,31,9.8,1.98,9.6,0.9,0.295,0.02,0.286
19968,2023-11-29T00:00:00Z,9.8957,76.2343,14,7.6,1.2,9.8,0.9,0.24,0.02,0.203
19969,2024-11-14T06:00:00Z,-6.0405,106.9004,20,20.6,2.8,9.5,1.6,0.565,0.02,0.493
19970,2024-04-26T18:00:00Z,17.7721,83.1272,3,8.7,0.62,9.9,0.6,0.268,0.02,0.18
19971,2022-10-25T18:00:00Z,-26.0017,32.4426,24,6.0,0.6,9.9,0.1,0.2,0.02,0.14
19972,2025-11-17T00:00:00Z,13.3537,80.0708,9,17.6,2.4,9.6,0.1,0.49,0.02,0.424
19973,2021-10-24T12:00:00Z,17.7797,83.2314,2,12.7,1.51,9.7,0.0,0.367,0.02,0.295
19974,2021-02-17T06:00:00Z,-20.2763,118.4178,18,19.5,2.36,9.6,0.5,0.538,0.02,0.449
19975,2024-08-09T00:00:00Z,20.7051,87.2322,4,26.8,3.06,9.4,10.8,0.72,0.02,0.599
19976,2024-04-27T00:00:00Z,8.7139,78.1262,10,10.3,1.64,9.7,0.7,0.307,0.02,0.27
19977,2025-08-14T18:00:00Z,36.882,-76.3031,22,8.2,1.04,9.8,0.2,0.255,0.02,0.201
19978,2021-10-12T18:00:00Z,20.6908,87.0997,4,13.6,1.8,9.7,0.8,0.39,0.02,0.328
19979,2025-11-14T12:00:00Z,-1.3492,116.8534,19,16.0,1.7,9.7,0.3,0.45,0.02,0.355
19980,2023-10-08T06:00:00Z,22.6588,69.8634,11,15.0,2.19,9.6,0.1,0.425,0.02,0.373
19981,2023-08-13T06:00:00Z,10.1204,76.2819,14,21.7,2.52,5.5,0.4,0.593,0.02,0.491
19982,2022-11-11T00:00:00Z,21.856,88.0455,6,19.8,2.86,9.5,0.9,0.545,0.02,0.486
19983,2021-03-10T06:00:00Z,-20.3264,118.5415,18,7.3,0.4,9.9,0.6,0.232,0.02,0.145
19984,2023-03-03T12:00:00Z,12.7663,80.2786,8,10.5,1.68,9.7,0.1,0.312,0.02,0.276
19985,2021-04-19T00:00:00Z,13.3036,80.4354,9,5.9,0.92,9.8,0.3,0.198,0.02,0.16
19986,2025-04-22T18:00:00Z,1.1815,103.8624,28,8.6,1.1,9.8,0.1,0.265,0.02,0.21
19987,2021-08-09T12:00:00Z,23.1075,70.4159,12,23.3,2.99,5.5,18.0,0.633,0.02,0.545
19988,2024-05-29T06:00:00Z,-25.8957,32.532,24,10.3,1.91,9.7,0.6,0.307,0.02,0.288
19989,2024-11-07T12:00:00Z,22.3103,88.2456,7,8.7,0.55,9.9,0.9,0.268,0.02,0.175
19990,2025-06-02T18:00:00Z,22.641,69.6133,11,22.6,2.51,9.5,0.9,0.615,0.02,0.502
19991,2023-04-03T18:00:00Z,19.2286,84.9521,5,12.7,1.44,9.7,0.7,0.367,0.02,0.291
19992,2024-06-21T06:00:00Z,42.7243,133.1833,26,2.6,,9.9,0.3,0.115,0.02,0.101
19993,2023-07-11T12:00:00Z,51.8765,4.702,31,11.5,0.53,9.9,0.4,0.338,0.02,0.213
19994,2024-03-13T06:00:00Z,18.9184,73.0043,13,19.8,1.96,9.6,0.2,0.545,0.02,0.426
19995,2022-09-25T18:00:00Z,20.86,86.9273,4,18.6,2.99,5.5,3.8,0.515,0.02,0.478
19996,2021-10-24T00:00:00Z,-21.0811,149.4579,15,5.9,0.7,9.9,0.3,0.198,0.02,0.145
19997,2025-12-26T12:00:00Z,2.9227,101.5649,29,16.9,1.83,9.7,1.6,0.472,0.02,0.376
19998,2021-02-19T06:00:00Z,42.6912,133.0587,26,9.6,1.14,9.8,1.7,0.29,0.02,0.227
19999,2025-12-09T00:00:00Z,20.8085,87.1727,4,11.9,0.98,9.8,1.4,0.348,0.02,0.249
20000,2024-04-10T12:00:00Z,-19.599,34.758,25,12.8,1.73,9.7,0.6,0.37,0.02,0.312
20001,2022-09-26T06:00:00Z,9.7325,76.3529,14,22.7,2.65,9.5,0.7,0.618,0.02,0.513
20002,2025-08-12T18:00:00Z,18.9046,73.0009,13,15.6,2.11,9.6,2.7,0.44,0.02,0.377
20003,2025-12-10T18:00:00Z,13.1001,80.4535,8,3.0,0.4,9.9,0.8,0.125,0.02,0.084
20004,2023-10-31T18:00:00Z,-25.9673,32.5097,24,15.1,1.87,9.7,0.2,0.427,0.02,0.353
20005,2025-06-01T00:00:00Z,13.1613,80.3692,8,23.6,2.76,9.5,2.5,0.64,0.02,0.533
20006,2023-06-28T06:00:00Z,21.8969,88.1031,6,29.9,3.15,5.4,29.3,0.798,0.02,0.649
20007,2021-11-27T00:00:00Z,20.2499,86.6803,1,7.8,1.53,9.7,0.3,0.245,0.02,0.227
20008,2023-09-14T00:00:00Z,-23.8808,151.1627,16,10.2,0.87,9.8,0.9,0.305,0.02,0.217
20009,2026-01-24T12:00:00Z,36.8236,-76.4709,22,12.2,1.23,9.8,0.5,0.355,0.02,0.27
20010,2022-09-19T18:00:00Z,-25.8813,32.5807,24,10.2,1.87,9.7,1.8,0.305,0.02,0.284
20011,2024-05-01T06:00:00Z,20.9031,86.9165,4,11.1,1.69,9.7,0.7,0.328,0.02,0.285
20012,2023-02-22T12:00:00Z,39.3461,-76.4239,23,18.1,3.18,9.4,0.1,0.503,0.02,0.484
20013,2025-03-09T00:00:00Z,18.9947,72.9726,13,16.9,1.47,9.7,0.6,0.472,0.02,0.352
20014,2025-10-02T06:00:00Z,8.6836,78.239,10,15.0,2.04,9.6,1.1,0.425,0.02,0.363
20015,2024-03-28T12:00:00Z,-20.2407,118.4349,18,2.0,0.43,9.9,0.2,0.1,0.02,0.072
20016,2024-06-06T12:00:00Z,13.2826,80.4788,9,33.5,,5.2,10.2,0.888,0.02,0.769
20017,2021-01-24T18:00:00Z,42.7897,133.0291,26,20.3,2.31,9.6,1.1,0.558,0.02,0.457
20018,2022-09-02T18:00:00Z,-23.8292,151.3482,16,11.7,1.26,9.8,1.2,0.342,0.02,0.265
20019,2021-02-28T00:00:00Z,-26.1975,32.6925,24,11.9,2.03,9.6,2.1,0.348,0.02,0.319
20020,2025-04-07T06:00:00Z,52.1352,4.4543,31,13.2,0.76,9.9,1.1,0.38,0.02,0.253
20021,2021-09-27T00:00:00Z,42.5697,133.0123,26,7.2,0.61,9.9,0.5,0.23,0.02,0.158
20022,2021-06-23T12:00:00Z,36.9316,-76.2597,22,7.8,0.4,9.9,0.7,0.245,0.02,0.152
20023,2025-08-18T06:00:00Z,42.776,133.0768,26,16.6,1.88,9.7,2.6,0.465,0.02,0.376
20024,2023-01-13T12:00:00Z,49.1147,140.1697,27,4.5,0.4,9.9,0.7,0.163,0.02,0.106
20025,2025-11-29T00:00:00Z,17.3253,83.2454,3,12.4,1.35,9.8,,0.36,0.02,0.281
20026,2024-11-28T12:00:00Z,20.7193,86.9908,4,11.5,1.77,9.7,0.1,0.338,0.02,0.296
20027,2025-02-15T12:00:00Z,17.6895,83.3085,2,14.3,1.88,9.7,0.9,0.408,0.02,0.343
20028,2024-12-25T18:00:00Z,-1.3793,116.8234,19,13.3,2.18,9.6,0.4,0.383,0.02,0.349
20029,2024-05-03T06:00:00Z,51.9006,4.4641,31,15.9,1.68,9.7,0.2,0.448,0.02,0.352
20030,2025-12-18T18:00:00Z,-1.3943,116.6891,19,18.5,2.19,9.6,0.8,0.513,0.02,0.423
20031,2023-06-28T00:00:00Z,22.9819,70.2714,12,15.7,1.4,9.7,11.2,0.443,0.02,0.331
20032,2021-05-15T00:00:00Z,12.8775,80.4573,8,2.0,0.65,9.9,1.9,0.1,0.02,0.087
20033,2022-08-24T18:00:00Z,-25.9738,32.6379,24,10.1,1.29,9.8,0.2,0.302,0.02,0.244
20034,2022-05-01T06:00:00Z,51.9441,4.4845,31,4.5,0.4,9.9,0.7,0.163,0.02,0.106
20035,2021-05-02T00:00:00Z,36.7976,-76.3113,22,15.1,2.27,9.6,0.6,0.427,0.02,0.38
20036,2023-10-05T06:00:00Z,8.6306,78.2741,10,20.1,1.79,9.7,0.1,0.553,0.02,0.419
20037,2022-04-09T12:00:00Z,17.5753,83.1233,3,2.0,0.4,9.9,0.1,0.1,0.02,0.07
20038,2023-03-29T12:00:00Z,1.3345,103.8879,28,10.6,1.34,9.8,0.6,0.315,0.02,0.255
20039,2022-10-04T12:00:00Z,1.1076,103.9257,28,10.8,1.02,9.8,0.4,0.32,0.02,0.236
20040,2025-08-11T00:00:00Z,-23.8067,151.3615,16,6.4,0.54,9.9,2.8,0.21,0.02,0.142
20041,2023-10-13T00:00:00Z,31.2217,121.5729,32,27.7,3.75,9.3,0.1,0.743,0.02,0.658
20042,2022-02-07T18:00:00Z,-32.9447,151.7428,17,7.9,0.79,9.9,0.1,0.247,0.02,0.179
20043,2022-03-06T12:00:00Z,-0.6381,117.0836,21,12.8,2.09,9.6,0.0,0.37,0.02,0.336
20044,2023-11-29T06:00:00Z,52.1459,4.7237,31,8.5,1.38,9.8,0.2,0.263,0.02,0.228
20045,2023-01-09T06:00:00Z,-26.019,32.4991,24,15.4,2.06,9.6,1.9,0.435,0.02,0.37
20046,2021-01-31T18:00:00Z,-20.305,118.5851,18,16.9,1.86,9.7,0.6,0.472,0.02,0.378
20047,2023-10-31T12:00:00Z,36.707,-76.3468,22,9.4,0.58,9.9,0.2,0.285,0.02,0.187
20048,2024-09-11T18:00:00Z,-21.3659,149.2865,15,10.8,0.89,9.8,0.2,0.32,0.02,0.227
20049,2024-12-06T06:00:00Z,1.3015,103.7737,28,12.3,1.49,9.7,1.0,0.358,0.02,0.289
20050,2024-06-08T12:00:00Z,51.9033,4.3451,31,7.8,1.46,9.7,0.2,0.245,0.02,0.223
20051,2021-06-03T12:00:00Z,-0.3331,117.1094,21,5.9,0.4,9.9,2.6,0.198,0.02,0.125
20052,2023-08-19T12:00:00Z,22.6073,88.2349,7,22.9,2.93,5.5,2.8,0.623,0.02,0.535
20053,2022-11-17T12:00:00Z,7.1131,79.9073,30,8.5,1.32,9.8,0.3,0.263,0.02,0.224
20054,2023-01-11T12:00:00Z,-19.8965,34.8528,25,6.5,0.4,9.9,0.9,0.213,0.02,0.134
20055,2023-04-11T18:00:00Z,-25.841,32.5474,24,19.7,2.16,9.6,0.4,0.542,0.02,0.438
20056,2022-01-19T00:00:00Z,-24.0227,151.1441,16,9.9,1.29,9.8,0.5,0.298,0.02,0.241
20057,2025-01-19T00:00:00Z,36.7081,-76.4515,22,11.4,1.31,9.8,0.3,0.335,0.02,0.264
20058,2025-12-27T00:00:00Z,20.7657,86.7484,4,6.1,0.8,9.9,0.5,0.203,0.02,0.155
20059,2021-03-31T06:00:00Z,-19.9376,34.9253,25,10.2,1.54,9.7,0.3,0.305,0.02,0.262
20060,2021-09-04T18:00:00Z,49.0688,140.1633,27,20.3,2.96,9.5,0.2,0.558,0.02,0.5
20061,2024-06-14T06:00:00Z,8.6228,78.1837,10,19.4,2.39,9.6,0.4,0.535,0.02,0.449
20062,2023-02-16T18:00:00Z,17.6733,83.1379,3,4.7,0.71,9.9,1.0,0.168,0.02,0.129
20063,2021-02-04T12:00:00Z,51.9432,4.6063,31,8.1,0.75,9.9,0.8,0.253,0.02,0.18
20064,2021-07-08T00:00:00Z,20.7253,87.0387,4,27.9,3.72,9.3,1.2,0.748,0.02,0.658
20065,2022-08-30T00:00:00Z,1.3978,103.8313,28,9.8,0.99,9.8,0.0,0.295,0.02,0.22
20066,2024-06-27T00:00:00Z,31.3074,121.3714,32,9.4,0.56,9.9,0.1,0.285,0.02,0.185
20067,2026-01-25T06:00:00Z,18.9658,72.8513,13,17.2,2.56,9.5,0.6,0.48,0.02,0.429
20068,2026-01-05T00:00:00Z,17.8247,83.3259,2,6.1,0.4,9.9,1.4,0.203,0.02,0.128
20069,2024-08-13T00:00:00Z,17.4988,83.2853,3,20.7,2.35,9.6,8.6,0.568,0.02,0.465
20070,2025-05-28T00:00:00Z,-23.9533,151.4053,16,13.7,,9.7,0.7,0.393,0.02,0.335
20071,2022-07-29T18:00:00Z,-23.7844,151.2836,16,7.8,0.63,9.9,1.1,0.245,0.02,0.167
20072,2021-06-07T18:00:00Z,-0.6343,117.1827,21,10.1,1.29,9.8,2.8,0.302,0.02,0.244
20073,2024-02-20T18:00:00Z,17.6661,83.3063,2,11.5,1.25,9.8,0.8,0.338,0.02,0.261
20074,2025-12-20T06:00:00Z,-21.409,149.2765,15,23.9,2.97,9.5,0.2,0.648,0.02,0.552
20075,2025-06-26T06:00:00Z,-6.0449,106.8461,20,2.7,0.48,9.9,1.0,0.118,0.02,0.085
20076,2025-12-10T00:00:00Z,48.96,140.2514,27,10.9,1.84,9.7,0.6,0.323,0.02,0.292
20077,2024-08-30T06:00:00Z,17.6683,83.1351,3,12.9,1.63,5.7,7.8,0.372,0.02,0.306
20078,2021-03-28T12:00:00Z,42.5012,133.0899,26,9.6,1.39,9.7,1.5,0.29,0.02,0.244
20079,2023-10-27T06:00:00Z,13.1275,80.3327,9,2.8,0.4,9.9,0.8,0.12,0.02,0.081
20080,2023-06-29T12:00:00Z,-20.3523,118.6168,18,2.0,0.4,9.9,0.4,0.1,0.02,0.07
20081,2021-08-11T00:00:00Z,1.4324,103.7386,28,9.1,1.53,9.7,0.4,0.278,0.02,0.246
20082,2022-06-20T12:00:00Z,42.931,133.1444,26,10.6,1.23,9.8,1.7,0.315,0.02,0.247
20083,2022-05-07T18:00:00Z,22.0172,88.1818,6,9.1,0.68,9.9,2.0,0.278,0.02,0.189
20084,2024-09-14T12:00:00Z,22.8438,69.6458,11,17.1,2.34,9.6,3.5,0.478,0.02,0.413
20085,2025-06-18T18:00:00Z,20.3423,86.5726,1,14.6,1.85,9.7,11.2,0.415,0.02,0.345
20086,2023-10-04T06:00:00Z,49.0586,140.3672,27,2.0,0.6,9.9,0.5,0.1,0.02,0.083
20087,2022-01-18T06:00:00Z,19.3391,85.0465,5,8.0,1.33,9.8,0.5,0.25,0.02,0.217
20088,2023-07-10T12:00:00Z,31.2289,121.4693,32,7.9,0.4,9.9,1.0,0.247,0.02,0.153
20089,2022-03-13T00:00:00Z,36.9513,-76.4847,22,6.4,0.57,9.9,0.8,0.21,0.02,0.144
20090,2026-01-29T18:00:00Z,18.8776,72.9046,13,8.5,1.09,9.8,0.8,0.263,0.02,0.208
20091,2023-01-31T06:00:00Z,17.6114,83.1977,3,12.1,1.22,9.8,0.5,0.352,0.02,0.268
20092,2022-03-18T18:00:00Z,-5.9334,106.7589,20,2.0,0.4,9.9,0.1,0.1,0.02,0.07
20093,2021-09-08T00:00:00Z,42.6804,133.0755,26,16.1,1.38,9.8,0.7,0.453,0.02,0.335
20094,2022-09-08T18:00:00Z,36.8263,-76.246,22,21.5,2.5,9.6,1.1,0.588,0.02,0.486
20095,2025-07-20T12:00:00Z,17.5261,83.1193,3,18.9,2.07,9.6,5.9,0.522,0.02,0.421
20096,2024-12-04T12:00:00Z,19.3256,84.8489,5,2.0,0.4,9.9,0.1,0.1,0.02,0.07
20097,2022-10-27T12:00:00Z,13.0413,80.2518,8,19.6,2.57,9.5,0.5,0.54,0.02,0.464
20098,2023-05-16T12:00:00Z,8.7202,78.126,10,2.0,0.46,9.9,0.2,0.1,0.02,0.074
20099,2022-04-25T12:00:00Z,18.9113,72.8892,13,9.1,1.1,9.8,1.1,0.278,0.02,0.217
20100,2025-12-06T12:00:00Z,36.8822,-76.2535,22,17.6,1.34,9.8,0.5,0.49,0.02,0.354
20101,2025-11-13T06:00:00Z,22.7093,69.7083,11,12.8,1.29,9.8,1.6,0.37,0.02,0.282
20102,2024-11-09T06:00:00Z,20.868,87.0067,4,19.8,2.57,9.5,0.1,0.545,0.02,0.467
20103,2022-04-09T12:00:00Z,22.9105,70.1811,12,2.0,0.98,9.8,0.1,0.1,0.02,0.109
20104,2023-11-28T00:00:00Z,-32.9484,151.9008,17,19.9,2.43,9.6,1.7,0.547,0.02,0.459
20105,2022-08-22T18:00:00Z,1.3181,103.8727,28,3.6,0.4,9.9,2.1,0.14,0.02,0.093
20106,2022-07-31T06:00:00Z,-0.4614,117.2126,21,2.0,0.96,9.8,0.5,0.1,0.02,0.107
20107,2023-05-25T18:00:00Z,8.7672,78.0876,10,23.7,2.5,9.6,0.3,0.643,0.02,0.518
20108,2022-12-25T18:00:00Z,2.8562,101.4766,29,2.0,0.4,9.9,0.4,0.1,0.02,0.07
20109,2022-06-25T18:00:00Z,17.6936,83.3574,2,29.5,3.63,9.3,4.5,0.788,0.02,0.675
20110,2021-02-12T06:00:00Z,19.1717,85.0802,5,27.7,2.91,9.5,0.7,0.743,0.02,0.602
20111,2025-06-29T18:00:00Z,13.0101,80.3127,8,22.9,3.37,5.4,0.3,0.623,0.02,0.564
20112,2025-09-20T12:00:00Z,13.006,80.3825,8,27.6,3.14,9.4,10.0,0.74,0.02,0.615
20113,2021-03-18T18:00:00Z,-6.0492,106.8393,20,19.0,2.41,9.6,0.3,0.525,0.02,0.445
20114,2022-03-04T00:00:00Z,23.179,70.3558,12,12.7,1.87,9.7,1.3,0.367,0.02,0.319
20115,2022-12-08T00:00:00Z,39.1999,-76.6159,23,13.5,1.85,9.7,2.4,0.388,0.02,0.33
20116,2024-04-26T12:00:00Z,17.5444,83.3424,3,10.3,1.42,9.7,3.2,0.307,0.02,0.255
20117,2026-01-31T18:00:00Z,9.9477,76.035,14,4.6,0.4,9.9,2.9,0.165,0.02,0.107
20118,2022-05-31T18:00:00Z,-21.2901,149.1709,15,16.2,1.55,9.7,0.7,0.455,0.02,0.348
20119,2025-06-11T06:00:00Z,-6.0018,106.767,20,4.9,0.4,9.9,0.2,0.173,0.02,0.111
20120,2025-02-01T00:00:00Z,9.7495,76.181,14,12.2,1.14,9.8,1.5,0.355,0.02,0.264
20121,2023-08-06T00:00:00Z,49.1216,140.3639,27,2.0,0.4,9.9,1.6,0.1,0.02,0.07
20122,2025-12-02T18:00:00Z,19.2613,85.0068,5,13.3,1.27,9.8,0.1,0.383,0.02,0.288
20123,2022-06-02T06:00:00Z,17.6425,83.1565,3,20.9,2.78,5.5,0.5,0.573,0.02,0.497
20124,2022-07-26T06:00:00Z,19.0434,72.9825,13,34.4,4.64,5.2,0.2,0.91,0.02,0.812
20125,2025-04-07T12:00:00Z,-32.9517,151.829,17,11.2,1.89,9.7,0.9,0.33,0.02,0.3
20126,2025-01-01T06:00:00Z,9.9358,76.3091,14,2.0,0.4,9.9,0.7,0.1,0.02,0.07
20127,2021-03-03T18:00:00Z,12.9413,80.2255,8,14.4,1.46,9.7,0.5,0.41,0.02,0.316
20128,2023-08-10T06:00:00Z,19.4433,85.0865,5,32.6,4.7,9.2,4.6,0.865,0.02,0.79
20129,2024-09-03T12:00:00Z,39.2945,-76.6744,23,21.0,3.29,9.4,0.1,0.575,0.02,0.532
20130,2023-11-29T00:00:00Z,-19.5554,34.7712,25,21.0,2.08,9.6,0.4,0.575,0.02,0.451
20131,2021-06-15T12:00:00Z,20.9236,86.796,4,30.3,3.52,5.4,4.0,0.808,0.02,0.679
20132,2024-05-18T00:00:00Z,49.1035,140.3194,27,2.0,0.59,9.9,0.3,0.1,0.02,0.083
20133,2022-01-28T00:00:00Z,31.1096,121.6136,32,16.8,1.98,9.6,0.1,0.47,0.02,0.385
20134,2022-07-17T18:00:00Z,22.5196,69.9347,11,37.1,3.97,9.3,4.5,0.978,0.02,0.805
20135,2021-02-09T12:00:00Z,-20.1685,118.5195,18,11.0,1.5,9.7,0.8,0.325,0.02,0.271
20136,2025-05-02T18:00:00Z,22.8932,70.1754,12,3.6,0.53,9.9,2.1,0.14,0.02,0.101
20137,2026-01-13T12:00:00Z,22.7033,69.4533,11,2.0,0.4,9.9,0.6,0.1,0.02,0.07
20138,2023-02-25T06:00:00Z,42.6096,133.1215,26,24.1,3.22,9.4,,0.653,0.02,0.571
20139,2022-03-31T12:00:00Z,6.8441,79.9156,30,7.4,0.52,9.9,1.5,0.235,0.02,0.154
20140,2025-01-17T12:00:00Z,22.4547,88.1762,7,10.2,1.1,9.8,0.1,0.305,0.02,0.233
20141,2021-07-24T12:00:00Z,22.5996,88.2527,7,22.5,2.49,5.6,2.9,0.613,0.02,0.5
20142,2021-06-26T06:00:00Z,18.9816,72.9904,13,26.5,2.82,9.5,14.0,0.713,0.02,0.579
20143,2021-05-31T06:00:00Z,17.5967,83.2326,3,20.0,2.41,9.6,0.6,0.55,0.02,0.459
20144,2021-12-18T00:00:00Z,6.837,80.0566,30,2.0,0.44,9.9,0.5,0.1,0.02,0.073
20145,2023-07-11T18:00:00Z,20.7925,87.0462,4,36.1,4.31,9.2,1.2,0.953,0.02,0.814
20146,2022-10-24T00:00:00Z,13.2624,80.255,9,13.3,0.85,9.8,0.0,0.383,0.02,0.26
20147,2022-08-16T00:00:00Z,-23.8228,151.1384,16,6.2,0.98,9.8,0.6,0.205,0.02,0.168
20148,2024-02-20T12:00:00Z,20.4703,86.6568,1,16.0,2.38,9.6,0.5,0.45,0.02,0.4
20149,2025-07-15T00:00:00Z,22.9948,70.1503,12,20.7,2.82,9.5,0.3,0.568,0.02,0.496
20150,2021-10-08T00:00:00Z,36.9882,-76.3724,22,6.5,1.38,9.8,0.6,0.213,0.02,0.199
20151,2024-09-02T18:00:00Z,13.2378,80.1724,9,16.0,1.74,9.7,4.1,0.45,0.02,0.358
20152,2023-04-29T12:00:00Z,36.9648,-76.3175,22,13.2,0.96,9.8,0.9,0.38,0.02,0.266
20153,2022-03-09T12:00:00Z,17.5764,83.2441,2,5.9,,9.8,0.7,0.198,0.02,0.168
20154,2023-02-05T00:00:00Z,-19.9067,34.8341,25,12.7,1.74,9.7,0.5,0.367,0.02,0.311
20155,2022-02-26T12:00:00Z,-1.3476,117.0043,19,7.5,1.5,9.7,1.3,0.237,0.02,0.221
20156,2024-01-23T06:00:00Z,22.0646,88.0674,6,19.7,2.21,9.6,0.3,0.542,0.02,0.441
20157,2022-06-25T12:00:00Z,22.5275,88.4203,7,35.2,4.29,9.2,15.0,0.93,0.02,0.8
20158,2025-08-05T06:00:00Z,-20.1959,118.7085,18,28.9,3.22,9.4,0.7,0.773,0.02,0.639
20159,2025-06-25T06:00:00Z,6.9451,80.026,30,8.8,1.37,9.8,0.1,0.27,0.02,0.231
20160,2023-05-28T00:00:00Z,-5.9055,106.7709,20,9.8,1.07,9.8,0.2,0.295,0.02,0.225
20161,2024-05-09T18:00:00Z,6.841,79.9088,30,6.5,0.4,9.9,0.2,0.213,0.02,0.134
20162,2022-05-20T12:00:00Z,-6.108,106.7949,20,18.6,2.45,9.6,0.1,0.515,0.02,0.442
20163,2024-06-15T00:00:00Z,22.127,87.9475,6,19.9,2.83,9.5,1.1,0.547,0.02,0.485
20164,2021-11-19T18:00:00Z,-6.2907,106.866,20,27.6,3.55,9.4,0.9,0.74,0.02,0.643
20165,2022-07-04T00:00:00Z,-20.3353,118.5915,18,23.8,3.17,9.4,0.9,0.645,0.02,0.564
20166,2022-10-22T06:00:00Z,17.7514,83.0546,2,18.3,2.76,9.5,0.4,0.508,0.02,0.458
20167,2021-03-20T12:00:00Z,39.4975,-76.6172,23,8.9,1.18,9.8,0.1,0.273,0.02,0.22
20168,2026-02-08T00:00:00Z,22.4451,88.1934,7,13.5,2.19,9.6,0.3,0.388,0.02,0.352
20169,2025-06-12T12:00:00Z,1.2717,103.7373,28,10.6,1.22,9.8,0.2,0.315,0.02,0.246
20170,2024-08-29T18:00:00Z,18.9854,72.9198,13,22.4,2.49,5.6,7.1,0.61,0.02,0.498
20171,2021-08-13T00:00:00Z,17.5512,83.2259,3,16.9,3.12,5.4,2.4,0.472,0.02,0.462
20172,2021-02-10T18:00:00Z,-0.4458,117.269,21,13.0,1.84,9.7,,0.375,0.02,0.322
20173,2024-11-18T18:00:00Z,1.2458,103.9623,28,6.1,0.47,9.9,0.8,0.203,0.02,0.133
20174,2022-12-08T18:00:00Z,-5.9178,106.7991,20,12.0,1.73,9.7,2.0,0.35,0.02,0.3
20175,2023-11-08T00:00:00Z,18.9644,73.0664,13,9.1,1.03,9.8,0.9,0.278,0.02,0.213
20176,2024-10-18T06:00:00Z,-21.3757,149.481,15,14.4,,9.6,,0.41,0.02,0.368
20177,2022-11-22T18:00:00Z,52.0004,4.6115,31,8.1,1.38,9.8,1.1,0.253,0.02,0.222
20178,2021-03-03T12:00:00Z,49.0168,140.2587,27,10.2,1.39,9.7,0.2,0.305,0.02,0.252
20179,2021-02-22T18:00:00Z,36.9649,-76.3281,22,14.0,1.91,9.7,0.0,0.4,0.02,0.341
20180,2024-07-15T12:00:00Z,42.8157,133.0936,26,10.7,1.58,9.7,1.9,0.318,0.02,0.272
20181,2021-07-05T06:00:00Z,-23.7682,151.2579,16,13.5,1.71,9.7,0.2,0.388,0.02,0.32
20182,2025-12-10T18:00:00Z,17.7956,83.2421,3,2.0,0.4,9.9,1.7,0.1,0.02,0.07
20183,2021-08-06T00:00:00Z,-6.2044,106.8389,20,5.0,0.53,9.9,0.1,0.175,0.02,0.121
20184,2025-09-27T12:00:00Z,17.681,83.3201,3,24.8,3.79,9.3,3.7,0.67,0.02,0.619
20185,2024-10-08T00:00:00Z,42.5623,133.1236,26,8.5,0.88,9.8,0.3,0.263,0.02,0.194
20186,2025-02-16T00:00:00Z,49.0326,140.4285,27,2.0,0.75,9.9,0.7,0.1,0.02,0.093
20187,2023-04-05T18:00:00Z,8.8032,78.2295,10,5.4,0.4,9.9,0.1,0.185,0.02,0.118
20188,2023-08-26T00:00:00Z,8.937,78.3774,10,31.2,3.25,9.4,3.3,0.83,0.02,0.674
20189,2022-07-01T18:00:00Z,7.0008,79.8746,30,7.3,1.43,9.7,0.6,0.232,0.02,0.214
20190,2021-09-12T18:00:00Z,22.6439,69.8534,11,31.7,3.73,9.3,1.6,0.843,0.02,0.713
20191,2022-05-21T12:00:00Z,13.2891,80.3081,9,13.4,1.2,9.8,0.3,0.385,0.02,0.285
