id,date,port_name,fuel_type,price_usd_per_mt
16251,2025-02-26,Fujairah,IFO380,456.63
16252,2025-02-26,Rotterdam,VLSFO,614.31
16253,2025-02-26,Rotterdam,LSMGO,778.15
16254,2025-02-26,Rotterdam,IFO380,445.88
16255,2025-02-26,Visakhapatnam,VLSFO,683.58
16256,2025-02-26,Visakhapatnam,LSMGO,953.09
16257,2025-02-26,Visakhapatnam,IFO380,492.84
16258,2025-02-26,Houston,VLSFO,605.91
16259,2025-02-26,Houston,LSMGO,733.21
16260,2025-02-26,Houston,IFO380,437.38
16261,2025-02-27,Singapore,VLSFO,654.12
16262,2025-02-27,Singapore,LSMGO,834.66
16263,2025-02-27,Singapore,IFO380,472.36
16264,2025-02-27,Fujairah,VLSFO,630.59
16265,2025-02-27,Fujairah,LSMGO,829.03
16266,2025-02-27,Fujairah,IFO380,452.65
16267,2025-02-27,Rotterdam,VLSFO,618.35
16268,2025-02-27,Rotterdam,LSMGO,786.91
16269,2025-02-27,Rotterdam,IFO380,442.61
16270,2025-02-27,Visakhapatnam,VLSFO,677.89
16271,2025-02-27,Visakhapatnam,LSMGO,944.79
16272,2025-02-27,Visakhapatnam,IFO380,490.93
16273,2025-02-27,Houston,VLSFO,596.29
16274,2025-02-27,Houston,LSMGO,727.91
16275,2025-02-27,Houston,IFO380,429.63
16276,2025-02-28,Singapore,VLSFO,645.86
16277,2025-02-28,Singapore,LSMGO,820.62
16278,2025-02-28,Singapore,IFO380,458.98
16279,2025-02-28,Fujairah,VLSFO,636.5
16280,2025-02-28,Fujairah,LSMGO,838.17
16281,2025-02-28,Fujairah,IFO380,460.73
16282,2025-02-28,Rotterdam,VLSFO,615.87
16283,2025-02-28,Rotterdam,LSMGO,766.15
16284,2025-02-28,Rotterdam,IFO380,443.07
16285,2025-02-28,Visakhapatnam,VLSFO,688.36
16286,2025-02-28,Visakhapatnam,LSMGO,956.76
16287,2025-02-28,Visakhapatnam,IFO380,495.8
16288,2025-02-28,Houston,VLSFO,600.82
16289,2025-02-28,Houston,LSMGO,740.57
16290,2025-02-28,Houston,IFO380,437.28
16291,2025-03-03,Singapore,VLSFO,656.85
16292,2025-03-03,Singapore,LSMGO,837.23
16293,2025-03-03,Singapore,IFO380,471.87
16294,2025-03-03,Fujairah,VLSFO,634.02
16295,2025-03-03,Fujairah,LSMGO,818.28
16296,2025-03-03,Fujairah,IFO380,456.62
16297,2025-03-03,Rotterdam,VLSFO,622.36
16298,2025-03-03,Rotterdam,LSMGO,784.13
16299,2025-03-03,Rotterdam,IFO380,439.94
16300,2025-03-03,Visakhapatnam,VLSFO,692.68
16301,2025-03-03,Visakhapatnam,LSMGO,963.48
16302,2025-03-03,Visakhapatnam,IFO380,497.54
16303,2025-03-03,Houston,VLSFO,602.31
16304,2025-03-03,Houston,LSMGO,745.36
16305,2025-03-03,Houston,IFO380,437.13
16306,2025-03-04,Singapore,VLSFO,644.43
16307,2025-03-04,Singapore,LSMGO,818.74
16308,2025-03-04,Singapore,IFO380,468.08
16309,2025-03-04,Fujairah,VLSFO,634.2
16310,2025-03-04,Fujairah,LSMGO,824.34
16311,2025-03-04,Fujairah,IFO380,459.82
16312,2025-03-04,Rotterdam,VLSFO,615.01
16313,2025-03-04,Rotterdam,LSMGO,768.69
16314,2025-03-04,Rotterdam,IFO380,445.86
16315,2025-03-04,Visakhapatnam,VLSFO,690.75
16316,2025-03-04,Visakhapatnam,LSMGO,954.23
16317,2025-03-04,Visakhapatnam,IFO380,500.82
16318,2025-03-04,Houston,VLSFO,605.86
16319,2025-03-04,Houston,LSMGO,743.32
16320,2025-03-04,Houston,IFO380,427.24
16321,2025-03-05,Singapore,VLSFO,650.03
16322,2025-03-05,Singapore,LSMGO,840.63
16323,2025-03-05,Singapore,IFO380,461.86
16324,2025-03-05,Fujairah,VLSFO,637.96
16325,2025-03-05,Fujairah,LSMGO,826.44
16326,2025-03-05,Fujairah,IFO380,461.28
16327,2025-03-05,Rotterdam,VLSFO,616.45
16328,2025-03-05,Rotterdam,LSMGO,779.66
16329,2025-03-05,Rotterdam,IFO380,438.47
16330,2025-03-05,Visakhapatnam,VLSFO,701.51
16331,2025-03-05,Visakhapatnam,LSMGO,964.1
16332,2025-03-05,Visakhapatnam,IFO380,507.56
16333,2025-03-05,Houston,VLSFO,605.15
16334,2025-03-05,Houston,LSMGO,748.22
16335,2025-03-05,Houston,IFO380,435.36
16336,2025-03-06,Singapore,VLSFO,650.86
16337,2025-03-06,Singapore,LSMGO,835.6
16338,2025-03-06,Singapore,IFO380,467.45
16339,2025-03-06,Fujairah,VLSFO,630.37
16340,2025-03-06,Fujairah,LSMGO,823.86
16341,2025-03-06,Fujairah,IFO380,451.68
16342,2025-03-06,Rotterdam,VLSFO,616.67
16343,2025-03-06,Rotterdam,LSMGO,778.58
16344,2025-03-06,Rotterdam,IFO380,439.14
16345,2025-03-06,Visakhapatnam,VLSFO,686.51
16346,2025-03-06,Visakhapatnam,LSMGO,961.75
16347,2025-03-06,Visakhapatnam,IFO380,492.78
16348,2025-03-06,Houston,VLSFO,609.1
16349,2025-03-06,Houston,LSMGO,747.84
16350,2025-03-06,Houston,IFO380,436.67
16351,2025-03-07,Singapore,VLSFO,646.02
16352,2025-03-07,Singapore,LSMGO,828.57
16353,2025-03-07,Singapore,IFO380,465.57
16354,2025-03-07,Fujairah,VLSFO,636.97
16355,2025-03-07,Fujairah,LSMGO,822.63
16356,2025-03-07,Fujairah,IFO380,458.71
16357,2025-03-07,Rotterdam,VLSFO,622.36
16358,2025-03-07,Rotterdam,LSMGO,783.31
16359,2025-03-07,Rotterdam,IFO380,439.05
16360,2025-03-07,Visakhapatnam,VLSFO,692.34
16361,2025-03-07,Visakhapatnam,LSMGO,963.65
16362,2025-03-07,Visakhapatnam,IFO380,501.86
16363,2025-03-07,Houston,VLSFO,601.96
16364,2025-03-07,Houston,LSMGO,728.02
16365,2025-03-07,Houston,IFO380,431.31
16366,2025-03-10,Singapore,VLSFO,658.62
16367,2025-03-10,Singapore,LSMGO,834.13
16368,2025-03-10,Singapore,IFO380,472.41
16369,2025-03-10,Fujairah,VLSFO,642.54
16370,2025-03-10,Fujairah,LSMGO,821.2
16371,2025-03-10,Fujairah,IFO380,463.36
16372,2025-03-10,Rotterdam,VLSFO,622.36
16373,2025-03-10,Rotterdam,LSMGO,772.18
16374,2025-03-10,Rotterdam,IFO380,447.03
16375,2025-03-10,Visakhapatnam,VLSFO,694.85
16376,2025-03-10,Visakhapatnam,LSMGO,952.4
16377,2025-03-10,Visakhapatnam,IFO380,505.64
16378,2025-03-10,Houston,VLSFO,607.94
16379,2025-03-10,Houston,LSMGO,748.64
16380,2025-03-10,Houston,IFO380,439.81
16381,2025-03-11,Singapore,VLSFO,655.12
16382,2025-03-11,Singapore,LSMGO,827.41
16383,2025-03-11,Singapore,IFO380,469.36
16384,2025-03-11,Fujairah,VLSFO,640.77
16385,2025-03-11,Fujairah,LSMGO,843.24
16386,2025-03-11,Fujairah,IFO380,449.35
16387,2025-03-11,Rotterdam,VLSFO,616.83
16388,2025-03-11,Rotterdam,LSMGO,778.19
16389,2025-03-11,Rotterdam,IFO380,440.11
16390,2025-03-11,Visakhapatnam,VLSFO,690.82
16391,2025-03-11,Visakhapatnam,LSMGO,947.12
16392,2025-03-11,Visakhapatnam,IFO380,492.14
16393,2025-03-11,Houston,VLSFO,611.19
16394,2025-03-11,Houston,LSMGO,757.21
16395,2025-03-11,Houston,IFO380,437.4
16396,2025-03-12,Singapore,VLSFO,659.79
16397,2025-03-12,Singapore,LSMGO,856.78
16398,2025-03-12,Singapore,IFO380,476.95
16399,2025-03-12,Fujairah,VLSFO,645.02
16400,2025-03-12,Fujairah,LSMGO,841.78
16401,2025-03-12,Fujairah,IFO380,466.77
16402,2025-03-12,Rotterdam,VLSFO,617.01
16403,2025-03-12,Rotterdam,LSMGO,787.11
16404,2025-03-12,Rotterdam,IFO380,444.01
16405,2025-03-12,Visakhapatnam,VLSFO,690.65
16406,2025-03-12,Visakhapatnam,LSMGO,955.7
16407,2025-03-12,Visakhapatnam,IFO380,496.67
16408,2025-03-12,Houston,VLSFO,609.73
16409,2025-03-12,Houston,LSMGO,763.49
16410,2025-03-12,Houston,IFO380,444.3
16411,2025-03-13,Singapore,VLSFO,654.8
16412,2025-03-13,Singapore,LSMGO,829.69
16413,2025-03-13,Singapore,IFO380,470.14
16414,2025-03-13,Fujairah,VLSFO,633.14
16415,2025-03-13,Fujairah,LSMGO,825.26
16416,2025-03-13,Fujairah,IFO380,455.83
16417,2025-03-13,Rotterdam,VLSFO,628.45
16418,2025-03-13,Rotterdam,LSMGO,780.96
16419,2025-03-13,Rotterdam,IFO380,458.48
16420,2025-03-13,Visakhapatnam,VLSFO,686.6
16421,2025-03-13,Visakhapatnam,LSMGO,946.38
16422,2025-03-13,Visakhapatnam,IFO380,496.41
16423,2025-03-13,Houston,VLSFO,608.27
16424,2025-03-13,Houston,LSMGO,748.07
16425,2025-03-13,Houston,IFO380,439.15
16426,2025-03-14,Singapore,VLSFO,650.76
16427,2025-03-14,Singapore,LSMGO,828.18
16428,2025-03-14,Singapore,IFO380,468.93
16429,2025-03-14,Fujairah,VLSFO,635.72
16430,2025-03-14,Fujairah,LSMGO,821.28
16431,2025-03-14,Fujairah,IFO380,459.59
16432,2025-03-14,Rotterdam,VLSFO,624.54
16433,2025-03-14,Rotterdam,LSMGO,797.44
16434,2025-03-14,Rotterdam,IFO380,449.53
16435,2025-03-14,Visakhapatnam,VLSFO,686.73
16436,2025-03-14,Visakhapatnam,LSMGO,957.59
16437,2025-03-14,Visakhapatnam,IFO380,492.51
16438,2025-03-14,Houston,VLSFO,605.01
16439,2025-03-14,Houston,LSMGO,745.72
16440,2025-03-14,Houston,IFO380,430.17
16441,2025-03-17,Singapore,VLSFO,653.78
16442,2025-03-17,Singapore,LSMGO,848.57
16443,2025-03-17,Singapore,IFO380,465.86
16444,2025-03-17,Fujairah,VLSFO,629.43
16445,2025-03-17,Fujairah,LSMGO,824.57
16446,2025-03-17,Fujairah,IFO380,452.07
16447,2025-03-17,Rotterdam,VLSFO,615.79
16448,2025-03-17,Rotterdam,LSMGO,781.82
16449,2025-03-17,Rotterdam,IFO380,445.7
16450,2025-03-17,Visakhapatnam,VLSFO,694.46
16451,2025-03-17,Visakhapatnam,LSMGO,966.39
16452,2025-03-17,Visakhapatnam,IFO380,496.65
16453,2025-03-17,Houston,VLSFO,606.05
16454,2025-03-17,Houston,LSMGO,737.61
16455,2025-03-17,Houston,IFO380,441.81
16456,2025-03-18,Singapore,VLSFO,655.96
16457,2025-03-18,Singapore,LSMGO,845.5
16458,2025-03-18,Singapore,IFO380,470.85
16459,2025-03-18,Fujairah,VLSFO,641.25
16460,2025-03-18,Fujairah,LSMGO,837.22
16461,2025-03-18,Fujairah,IFO380,464.83
16462,2025-03-18,Rotterdam,VLSFO,615.76
16463,2025-03-18,Rotterdam,LSMGO,768.4
16464,2025-03-18,Rotterdam,IFO380,445.41
16465,2025-03-18,Visakhapatnam,VLSFO,691.73
16466,2025-03-18,Visakhapatnam,LSMGO,946.84
16467,2025-03-18,Visakhapatnam,IFO380,497.34
16468,2025-03-18,Houston,VLSFO,610.91
16469,2025-03-18,Houston,LSMGO,746.81
16470,2025-03-18,Houston,IFO380,442.55
16471,2025-03-19,Singapore,VLSFO,653.61
16472,2025-03-19,Singapore,LSMGO,845.5
16473,2025-03-19,Singapore,IFO380,472.75
16474,2025-03-19,Fujairah,VLSFO,634.01
16475,2025-03-19,Fujairah,LSMGO,817.17
16476,2025-03-19,Fujairah,IFO380,458.73
16477,2025-03-19,Rotterdam,VLSFO,613.31
16478,2025-03-19,Rotterdam,LSMGO,774.38
16479,2025-03-19,Rotterdam,IFO380,437.47
16480,2025-03-19,Visakhapatnam,VLSFO,694.5
16481,2025-03-19,Visakhapatnam,LSMGO,953.37
16482,2025-03-19,Visakhapatnam,IFO380,497.76
16483,2025-03-19,Houston,VLSFO,612.77
16484,2025-03-19,Houston,LSMGO,752.02
16485,2025-03-19,Houston,IFO380,437.38
16486,2025-03-20,Singapore,VLSFO,646.95
16487,2025-03-20,Singapore,LSMGO,824.68
16488,2025-03-20,Singapore,IFO380,464.11
16489,2025-03-20,Fujairah,VLSFO,640.45
16490,2025-03-20,Fujairah,LSMGO,843.38
16491,2025-03-20,Fujairah,IFO380,460.51
16492,2025-03-20,Rotterdam,VLSFO,627.76
16493,2025-03-20,Rotterdam,LSMGO,783.95
16494,2025-03-20,Rotterdam,IFO380,450.93
16495,2025-03-20,Visakhapatnam,VLSFO,687.31
16496,2025-03-20,Visakhapatnam,LSMGO,952.93
16497,2025-03-20,Visakhapatnam,IFO380,491.34
16498,2025-03-20,Houston,VLSFO,617.48
16499,2025-03-20,Houston,LSMGO,762.26
16500,2025-03-20,Houston,IFO380,438.34
16501,2025-03-21,Singapore,VLSFO,657.01
16502,2025-03-21,Singapore,LSMGO,840.1
16503,2025-03-21,Singapore,IFO380,469.63
16504,2025-03-21,Fujairah,VLSFO,644.92
16505,2025-03-21,Fujairah,LSMGO,833.34
16506,2025-03-21,Fujairah,IFO380,466.2
16507,2025-03-21,Rotterdam,VLSFO,624.94
16508,2025-03-21,Rotterdam,LSMGO,782.82
16509,2025-03-21,Rotterdam,IFO380,453.62
16510,2025-03-21,Visakhapatnam,VLSFO,696.16
16511,2025-03-21,Visakhapatnam,LSMGO,970.65
16512,2025-03-21,Visakhapatnam,IFO380,501.8
16513,2025-03-21,Houston,VLSFO,613.43
16514,2025-03-21,Houston,LSMGO,754.55
16515,2025-03-21,Houston,IFO380,444.47
16516,2025-03-24,Singapore,VLSFO,648.15
16517,2025-03-24,Singapore,LSMGO,835.63
16518,2025-03-24,Singapore,IFO380,464.36
16519,2025-03-24,Fujairah,VLSFO,640.12
16520,2025-03-24,Fujairah,LSMGO,833.96
16521,2025-03-24,Fujairah,IFO380,467.93
16522,2025-03-24,Rotterdam,VLSFO,610.36
16523,2025-03-24,Rotterdam,LSMGO,781.36
16524,2025-03-24,Rotterdam,IFO380,436.12
16525,2025-03-24,Visakhapatnam,VLSFO,704.06
16526,2025-03-24,Visakhapatnam,LSMGO,967.44
16527,2025-03-24,Visakhapatnam,IFO380,501.64
16528,2025-03-24,Houston,VLSFO,608.85
16529,2025-03-24,Houston,LSMGO,739.27
16530,2025-03-24,Houston,IFO380,438.93
16531,2025-03-25,Singapore,VLSFO,647.62
16532,2025-03-25,Singapore,LSMGO,823.51
16533,2025-03-25,Singapore,IFO380,468.17
16534,2025-03-25,Fujairah,VLSFO,649.2
16535,2025-03-25,Fujairah,LSMGO,846.66
16536,2025-03-25,Fujairah,IFO380,472.07
16537,2025-03-25,Rotterdam,VLSFO,622.6
16538,2025-03-25,Rotterdam,LSMGO,777.3
16539,2025-03-25,Rotterdam,IFO380,450.49
16540,2025-03-25,Visakhapatnam,VLSFO,686.31
16541,2025-03-25,Visakhapatnam,LSMGO,946.14
16542,2025-03-25,Visakhapatnam,IFO380,495.42
16543,2025-03-25,Houston,VLSFO,612.33
16544,2025-03-25,Houston,LSMGO,736.35
16545,2025-03-25,Houston,IFO380,440.29
16546,2025-03-26,Singapore,VLSFO,654.93
16547,2025-03-26,Singapore,LSMGO,834.65
16548,2025-03-26,Singapore,IFO380,465.75
16549,2025-03-26,Fujairah,VLSFO,654.37
16550,2025-03-26,Fujairah,LSMGO,854.85
16551,2025-03-26,Fujairah,IFO380,471.99
16552,2025-03-26,Rotterdam,VLSFO,618.09
16553,2025-03-26,Rotterdam,LSMGO,773.66
16554,2025-03-26,Rotterdam,IFO380,444.71
16555,2025-03-26,Visakhapatnam,VLSFO,703.43
16556,2025-03-26,Visakhapatnam,LSMGO,983.07
16557,2025-03-26,Visakhapatnam,IFO380,508.21
16558,2025-03-26,Houston,VLSFO,607.9
16559,2025-03-26,Houston,LSMGO,756.93
16560,2025-03-26,Houston,IFO380,442.2
16561,2025-03-27,Singapore,VLSFO,656.99
16562,2025-03-27,Singapore,LSMGO,845.82
16563,2025-03-27,Singapore,IFO380,474.78
16564,2025-03-27,Fujairah,VLSFO,632.55
16565,2025-03-27,Fujairah,LSMGO,818.97
16566,2025-03-27,Fujairah,IFO380,448.39
16567,2025-03-27,Rotterdam,VLSFO,622.52
16568,2025-03-27,Rotterdam,LSMGO,776.03
16569,2025-03-27,Rotterdam,IFO380,446.24
16570,2025-03-27,Visakhapatnam,VLSFO,698.25
16571,2025-03-27,Visakhapatnam,LSMGO,971.01
16572,2025-03-27,Visakhapatnam,IFO380,505.16
16573,2025-03-27,Houston,VLSFO,614.08
16574,2025-03-27,Houston,LSMGO,768.16
16575,2025-03-27,Houston,IFO380,439.09
16576,2025-03-28,Singapore,VLSFO,657.36
16577,2025-03-28,Singapore,LSMGO,841.16
16578,2025-03-28,Singapore,IFO380,471.6
16579,2025-03-28,Fujairah,VLSFO,643.26
16580,2025-03-28,Fujairah,LSMGO,831.4
16581,2025-03-28,Fujairah,IFO380,466.19
16582,2025-03-28,Rotterdam,VLSFO,618.67
16583,2025-03-28,Rotterdam,LSMGO,778.71
16584,2025-03-28,Rotterdam,IFO380,444.66
16585,2025-03-28,Visakhapatnam,VLSFO,695.92
16586,2025-03-28,Visakhapatnam,LSMGO,958.75
16587,2025-03-28,Visakhapatnam,IFO380,502.77
16588,2025-03-28,Houston,VLSFO,617.77
16589,2025-03-28,Houston,LSMGO,751.42
16590,2025-03-28,Houston,IFO380,445.55
16591,2025-03-31,Singapore,VLSFO,658.89
16592,2025-03-31,Singapore,LSMGO,850.32
16593,2025-03-31,Singapore,IFO380,476.38
16594,2025-03-31,Fujairah,VLSFO,649.12
16595,2025-03-31,Fujairah,LSMGO,848.62
16596,2025-03-31,Fujairah,IFO380,471.16
16597,2025-03-31,Rotterdam,VLSFO,621.59
16598,2025-03-31,Rotterdam,LSMGO,773.55
16599,2025-03-31,Rotterdam,IFO380,452.05
16600,2025-03-31,Visakhapatnam,VLSFO,696.72
16601,2025-03-31,Visakhapatnam,LSMGO,961.45
16602,2025-03-31,Visakhapatnam,IFO380,502.42
16603,2025-03-31,Houston,VLSFO,608.51
16604,2025-03-31,Houston,LSMGO,741.66
16605,2025-03-31,Houston,IFO380,433.15
16606,2025-04-01,Singapore,VLSFO,655.82
16607,2025-04-01,Singapore,LSMGO,839.14
16608,2025-04-01,Singapore,IFO380,473.84
16609,2025-04-01,Fujairah,VLSFO,642.42
16610,2025-04-01,Fujairah,LSMGO,845.54
16611,2025-04-01,Fujairah,IFO380,461.63
16612,2025-04-01,Rotterdam,VLSFO,620.11
16613,2025-04-01,Rotterdam,LSMGO,767.35
16614,2025-04-01,Rotterdam,IFO380,443.49
16615,2025-04-01,Visakhapatnam,VLSFO,703.27
16616,2025-04-01,Visakhapatnam,LSMGO,970.18
16617,2025-04-01,Visakhapatnam,IFO380,507.34
16618,2025-04-01,Houston,VLSFO,610.12
16619,2025-04-01,Houston,LSMGO,749.96
16620,2025-04-01,Houston,IFO380,442.74
16621,2025-04-02,Singapore,VLSFO,659.42
16622,2025-04-02,Singapore,LSMGO,849.09
16623,2025-04-02,Singapore,IFO380,481.19
16624,2025-04-02,Fujairah,VLSFO,645.39
16625,2025-04-02,Fujairah,LSMGO,849.7
16626,2025-04-02,Fujairah,IFO380,462.87
16627,2025-04-02,Rotterdam,VLSFO,623.22
16628,2025-04-02,Rotterdam,LSMGO,777.31
16629,2025-04-02,Rotterdam,IFO380,451.64
16630,2025-04-02,Visakhapatnam,VLSFO,698.14
16631,2025-04-02,Visakhapatnam,LSMGO,975.89
16632,2025-04-02,Visakhapatnam,IFO380,496.46
16633,2025-04-02,Houston,VLSFO,613.65
16634,2025-04-02,Houston,LSMGO,759.3
16635,2025-04-02,Houston,IFO380,440.64
16636,2025-04-03,Singapore,VLSFO,646.91
16637,2025-04-03,Singapore,LSMGO,830.36
16638,2025-04-03,Singapore,IFO380,471.61
16639,2025-04-03,Fujairah,VLSFO,644.92
16640,2025-04-03,Fujairah,LSMGO,842.88
16641,2025-04-03,Fujairah,IFO380,463.71
16642,2025-04-03,Rotterdam,VLSFO,626.23
16643,2025-04-03,Rotterdam,LSMGO,782.68
16644,2025-04-03,Rotterdam,IFO380,455.16
16645,2025-04-03,Visakhapatnam,VLSFO,691.59
16646,2025-04-03,Visakhapatnam,LSMGO,965.9
16647,2025-04-03,Visakhapatnam,IFO380,497.41
16648,2025-04-03,Houston,VLSFO,609.39
16649,2025-04-03,Houston,LSMGO,753.42
16650,2025-04-03,Houston,IFO380,438.81
16651,2025-04-04,Singapore,VLSFO,653.54
16652,2025-04-04,Singapore,LSMGO,839.19
16653,2025-04-04,Singapore,IFO380,463.96
16654,2025-04-04,Fujairah,VLSFO,637.24
16655,2025-04-04,Fujairah,LSMGO,821.66
16656,2025-04-04,Fujairah,IFO380,457.8
16657,2025-04-04,Rotterdam,VLSFO,621.44
16658,2025-04-04,Rotterdam,LSMGO,759.78
16659,2025-04-04,Rotterdam,IFO380,442.28
16660,2025-04-04,Visakhapatnam,VLSFO,696.56
16661,2025-04-04,Visakhapatnam,LSMGO,962.8
16662,2025-04-04,Visakhapatnam,IFO380,500.71
16663,2025-04-04,Houston,VLSFO,609.06
16664,2025-04-04,Houston,LSMGO,755.05
16665,2025-04-04,Houston,IFO380,437.58
16666,2025-04-07,Singapore,VLSFO,657.35
16667,2025-04-07,Singapore,LSMGO,841.52
16668,2025-04-07,Singapore,IFO380,469.99
16669,2025-04-07,Fujairah,VLSFO,641.73
16670,2025-04-07,Fujairah,LSMGO,836.32
16671,2025-04-07,Fujairah,IFO380,466.79
16672,2025-04-07,Rotterdam,VLSFO,613.48
16673,2025-04-07,Rotterdam,LSMGO,774.03
16674,2025-04-07,Rotterdam,IFO380,442.88
16675,2025-04-07,Visakhapatnam,VLSFO,689.49
16676,2025-04-07,Visakhapatnam,LSMGO,962.15
16677,2025-04-07,Visakhapatnam,IFO380,492.64
16678,2025-04-07,Houston,VLSFO,606.63
16679,2025-04-07,Houston,LSMGO,754.64
16680,2025-04-07,Houston,IFO380,433.11
16681,2025-04-08,Singapore,VLSFO,654.72
16682,2025-04-08,Singapore,LSMGO,838.52
16683,2025-04-08,Singapore,IFO380,470.62
16684,2025-04-08,Fujairah,VLSFO,644.55
16685,2025-04-08,Fujairah,LSMGO,838.27
16686,2025-04-08,Fujairah,IFO380,457.55
16687,2025-04-08,Rotterdam,VLSFO,618.05
16688,2025-04-08,Rotterdam,LSMGO,770.03
16689,2025-04-08,Rotterdam,IFO380,450.38
16690,2025-04-08,Visakhapatnam,VLSFO,702.89
16691,2025-04-08,Visakhapatnam,LSMGO,971.57
16692,2025-04-08,Visakhapatnam,IFO380,518.33
16693,2025-04-08,Houston,VLSFO,619.21
16694,2025-04-08,Houston,LSMGO,766.56
16695,2025-04-08,Houston,IFO380,442.57
16696,2025-04-09,Singapore,VLSFO,656.46
16697,2025-04-09,Singapore,LSMGO,844.77
16698,2025-04-09,Singapore,IFO380,471.78
16699,2025-04-09,Fujairah,VLSFO,651.32
16700,2025-04-09,Fujairah,LSMGO,848.87
16701,2025-04-09,Fujairah,IFO380,467.1
16702,2025-04-09,Rotterdam,VLSFO,619.26
16703,2025-04-09,Rotterdam,LSMGO,778.33
16704,2025-04-09,Rotterdam,IFO380,442.91
16705,2025-04-09,Visakhapatnam,VLSFO,695.17
16706,2025-04-09,Visakhapatnam,LSMGO,966.22
16707,2025-04-09,Visakhapatnam,IFO380,497.79
16708,2025-04-09,Houston,VLSFO,620.96
16709,2025-04-09,Houston,LSMGO,776.09
16710,2025-04-09,Houston,IFO380,446.63
16711,2025-04-10,Singapore,VLSFO,653.26
16712,2025-04-10,Singapore,LSMGO,837.91
16713,2025-04-10,Singapore,IFO380,471.3
16714,2025-04-10,Fujairah,VLSFO,638.79
16715,2025-04-10,Fujairah,LSMGO,840.19
16716,2025-04-10,Fujairah,IFO380,462.47
16717,2025-04-10,Rotterdam,VLSFO,622.69
16718,2025-04-10,Rotterdam,LSMGO,773.82
16719,2025-04-10,Rotterdam,IFO380,451.24
16720,2025-04-10,Visakhapatnam,VLSFO,697.46
16721,2025-04-10,Visakhapatnam,LSMGO,969.87
16722,2025-04-10,Visakhapatnam,IFO380,503.72
16723,2025-04-10,Houston,VLSFO,616.3
16724,2025-04-10,Houston,LSMGO,740.61
16725,2025-04-10,Houston,IFO380,442.8
16726,2025-04-11,Singapore,VLSFO,658.86
16727,2025-04-11,Singapore,LSMGO,846.57
16728,2025-04-11,Singapore,IFO380,477.7
16729,2025-04-11,Fujairah,VLSFO,635.56
16730,2025-04-11,Fujairah,LSMGO,825.78
16731,2025-04-11,Fujairah,IFO380,458.49
16732,2025-04-11,Rotterdam,VLSFO,615.51
16733,2025-04-11,Rotterdam,LSMGO,765.29
16734,2025-04-11,Rotterdam,IFO380,445.16
16735,2025-04-11,Visakhapatnam,VLSFO,686.75
16736,2025-04-11,Visakhapatnam,LSMGO,952.85
16737,2025-04-11,Visakhapatnam,IFO380,493.89
16738,2025-04-11,Houston,VLSFO,609.79
16739,2025-04-11,Houston,LSMGO,744.97
16740,2025-04-11,Houston,IFO380,439.72
16741,2025-04-14,Singapore,VLSFO,650.08
16742,2025-04-14,Singapore,LSMGO,833.62
16743,2025-04-14,Singapore,IFO380,462.42
16744,2025-04-14,Fujairah,VLSFO,632.89
16745,2025-04-14,Fujairah,LSMGO,818.82
16746,2025-04-14,Fujairah,IFO380,454.7
16747,2025-04-14,Rotterdam,VLSFO,619.83
16748,2025-04-14,Rotterdam,LSMGO,777.13
16749,2025-04-14,Rotterdam,IFO380,448.48
16750,2025-04-14,Visakhapatnam,VLSFO,699.6
16751,2025-04-14,Visakhapatnam,LSMGO,971.37
16752,2025-04-14,Visakhapatnam,IFO380,498.14
16753,2025-04-14,Houston,VLSFO,604.83
16754,2025-04-14,Houston,LSMGO,745.65
16755,2025-04-14,Houston,IFO380,436.96
16756,2025-04-15,Singapore,VLSFO,656.51
16757,2025-04-15,Singapore,LSMGO,844.42
16758,2025-04-15,Singapore,IFO380,470.51
16759,2025-04-15,Fujairah,VLSFO,641.9
16760,2025-04-15,Fujairah,LSMGO,844.39
16761,2025-04-15,Fujairah,IFO380,457.38
16762,2025-04-15,Rotterdam,VLSFO,621.43
16763,2025-04-15,Rotterdam,LSMGO,779.86
16764,2025-04-15,Rotterdam,IFO380,442.76
16765,2025-04-15,Visakhapatnam,VLSFO,690.23
16766,2025-04-15,Visakhapatnam,LSMGO,959.19
16767,2025-04-15,Visakhapatnam,IFO380,495.88
16768,2025-04-15,Houston,VLSFO,605.2
16769,2025-04-15,Houston,LSMGO,738.53
16770,2025-04-15,Houston,IFO380,437.93
16771,2025-04-16,Singapore,VLSFO,656.14
16772,2025-04-16,Singapore,LSMGO,834.84
16773,2025-04-16,Singapore,IFO380,475.19
16774,2025-04-16,Fujairah,VLSFO,638.48
16775,2025-04-16,Fujairah,LSMGO,833.61
16776,2025-04-16,Fujairah,IFO380,460.29
16777,2025-04-16,Rotterdam,VLSFO,616.7
16778,2025-04-16,Rotterdam,LSMGO,763.47
16779,2025-04-16,Rotterdam,IFO380,443.99
16780,2025-04-16,Visakhapatnam,VLSFO,692.66
16781,2025-04-16,Visakhapatnam,LSMGO,949.61
16782,2025-04-16,Visakhapatnam,IFO380,499.59
16783,2025-04-16,Houston,VLSFO,601.64
16784,2025-04-16,Houston,LSMGO,746.52
16785,2025-04-16,Houston,IFO380,433.94
16786,2025-04-17,Singapore,VLSFO,655.37
16787,2025-04-17,Singapore,LSMGO,832.69
16788,2025-04-17,Singapore,IFO380,468.16
16789,2025-04-17,Fujairah,VLSFO,643.87
16790,2025-04-17,Fujairah,LSMGO,840.21
